customer_id,age,gender,annual_income,purchase_amount,purchase_date,city,product_category,rating,loyalty_member,age_group,income_level
3871,61,Female,94135,1572,19-01-2018 00:00,Hyderabad,Clothing,1.4,1,56-65,High Income
1797,32,Male,101447,1401,07-10-2020 00:00,Bangalore,Home,3.9,1,26-35,High Income
5972,43,Male,74380,3024,29-04-2018 00:00,Delhi,Clothing,4.4,0,36-45,Middle Income
6124,60,Female,106089,1269,13-01-2023 00:00,Kolkata,Home,1.1,1,56-65,High Income
2015,64,Male,125025,1590,29-10-2018 00:00,Chennai,Electronics,2.9,0,56-65,High Income
2824,61,Male,69831,251,01-08-2021 00:00,Mumbai,Home,2.3,1,56-65,Middle Income
5469,52,Female,109349,2294,20-11-2021 00:00,Delhi,Home,2.5,0,46-55,High Income
4136,34,Female,58255,2336,11-03-2022 00:00,Hyderabad,Home,1,-1,26-35,Middle Income
3193,52,Female,133425,436,03-05-2022 00:00,Kolkata,Electronics,4.6,0,46-55,High Income
6358,37,Female,49541,2720,22-12-2018 00:00,Mumbai,Home,4.3,1,36-45,Middle Income
6898,53,Male,85772,3871,02-12-2019 00:00,Mumbai,Home,2,0,46-55,High Income
5948,52,Male,47350,3460,02-05-2019 00:00,Mumbai,Clothing,2.7,1,46-55,Middle Income
5158,49,Female,64397,3232,06-09-2021 00:00,Mumbai,Home,3.4,1,46-55,Middle Income
6336,65,Female,97085,1461,14-08-2022 00:00,Mumbai,Electronics,4.6,0,56-65,High Income
4925,61,Male,83865,1619,11-08-2018 00:00,Mumbai,Electronics,3.3,1,56-65,High Income
5784,57,Male,75956,3073,22-07-2022 00:00,Delhi,Electronics,2.8,-1,56-65,Middle Income
6580,41,Female,47453,1897,19-11-2022 00:00,Mumbai,Electronics,2.3,1,36-45,Middle Income
2633,24,Female,120727,3530,29-04-2021 00:00,Bangalore,Home,4.3,1,18-25,High Income
3152,60,Female,32906,2558,21-09-2020 00:00,Kolkata,Home,4.9,0,56-65,Low Income
1384,18,Female,47723,1068,01-02-2021 00:00,Mumbai,Electronics,4.3,0,<18,Middle Income
1404,52,Male,53800,1334,14-06-2021 00:00,Chennai,Home,2.6,0,46-55,Middle Income
5613,49,Female,59107,236,11-11-2020 00:00,Mumbai,Home,2.3,-1,46-55,Middle Income
5571,53,Male,47430,4458,04-07-2022 00:00,Delhi,Electronics,2.5,0,46-55,Middle Income
3000,30,Female,52535,2013,09-12-2021 00:00,Chennai,Home,3,1,26-35,Middle Income
3756,23,Male,88476,4774,18-04-2022 00:00,Mumbai,Electronics,4.3,1,18-25,High Income
2668,31,Male,146581,1663,24-02-2021 00:00,Chennai,Home,3.3,1,26-35,High Income
6989,54,Female,107329,2492,31-12-2018 00:00,Kolkata,Home,1.5,-1,46-55,High Income
2460,65,Male,97798,3698,03-07-2023 00:00,Bangalore,Clothing,1.9,0,56-65,High Income
3724,64,Female,76232,1891,03-06-2019 00:00,Mumbai,Electronics,3.1,0,56-65,Middle Income
5809,21,Male,64420,344,25-02-2021 00:00,Mumbai,Home,4.8,0,18-25,Middle Income
5178,57,Male,57710,4031,15-06-2022 00:00,Mumbai,Electronics,3.6,0,56-65,Middle Income
6264,33,Male,92497,4180,27-02-2021 00:00,Mumbai,Electronics,3.8,0,26-35,High Income
6997,45,Female,112035,2442,13-06-2019 00:00,Delhi,Home,3.7,0,36-45,High Income
3048,33,Female,60498,1568,09-06-2021 00:00,Mumbai,Home,4.2,-1,26-35,Middle Income
1716,43,Female,92358,4037,08-03-2020 00:00,Mumbai,Home,2.6,0,36-45,High Income
6565,43,Female,82457,1296,08-09-2020 00:00,Delhi,Clothing,3.5,1,36-45,High Income
5544,49,Male,138791,761,14-12-2018 00:00,Mumbai,Electronics,1.9,0,46-55,High Income
2823,48,Male,124791,4507,10-03-2021 12:00,Chennai,Home,4,0,46-55,High Income
3081,20,Male,83220,663,06-06-2023 00:00,Chennai,Home,4.5,0,18-25,High Income
4419,43,Male,133435,1589,30-05-2022 00:00,Kolkata,Clothing,4.1,1,36-45,High Income
2574,25,Male,105366,1212,01-10-2022 00:00,Chennai,Electronics,2.9,0,18-25,High Income
1249,41,Female,25738,4905,02-05-2023 00:00,Hyderabad,Clothing,3.2,-1,36-45,Low Income
1673,32,Female,23098,4179,07-09-2020 00:00,Bangalore,Home,3.4,0,26-35,Low Income
5533,60,Female,115424,38,14-08-2020 00:00,Delhi,Electronics,2.7,0,56-65,High Income
3165,48,Male,93633,4621,27-12-2018 00:00,Hyderabad,Clothing,3.5,1,46-55,High Income
1770,26,Female,98672,712,03-08-2021 00:00,Delhi,Home,3.3,1,26-35,High Income
4962,56,Female,58244,1148,01-07-2018 00:00,Bangalore,Home,3.2,-1,56-65,Middle Income
5363,62,Male,28253,948,14-01-2022 00:00,Hyderabad,Electronics,4,1,56-65,Low Income
2984,19,Male,74333,2633,07-04-2018 00:00,Mumbai,Home,1.4,1,18-25,Middle Income
2077,25,Male,145349,3389,17-07-2019 00:00,Mumbai,Electronics,2.1,0,18-25,High Income
1235,24,Male,70969,3762,10-11-2018 00:00,Bangalore,Electronics,2.8,1,18-25,Middle Income
1388,61,Male,110744,4188,19-04-2022 00:00,Mumbai,Electronics,4.2,1,56-65,High Income
4037,68,Female,90423,3358,12-08-2020 00:00,Hyderabad,Clothing,1.8,1,65+,High Income
5858,56,Male,137286,1021,21-01-2018 00:00,Bangalore,Home,3.4,0,56-65,High Income
2848,59,Female,64411,2560,16-09-2022 00:00,Bangalore,Home,1.9,1,56-65,Middle Income
5719,33,Female,95028,1452,15-03-2020 00:00,Hyderabad,Home,2.6,1,26-35,High Income
3814,52,Male,55421,1432,30-07-2019 00:00,Chennai,Home,2,0,46-55,Middle Income
4374,47,Female,21454,4842,01-03-2022 00:00,Kolkata,Electronics,3,1,46-55,Low Income
4278,27,Female,37522,402,07-02-2019 00:00,Chennai,Electronics,2.1,0,26-35,Low Income
2252,55,Male,58575,2285,21-02-2021 00:00,Bangalore,Home,3.8,0,46-55,Middle Income
5673,67,Male,131116,2842,16-02-2021 00:00,Kolkata,Home,4.1,0,65+,High Income
3122,43,Male,75268,3226,20-02-2023 00:00,Mumbai,Home,2.7,1,36-45,Middle Income
5530,43,Male,147874,1744,23-11-2021 12:00,Kolkata,Home,2.3,0,36-45,High Income
3150,46,Male,101311,2597,27-08-2020 00:00,Bangalore,Home,1.7,-1,46-55,High Income
2329,51,Female,98610,2281,10-01-2022 00:00,Hyderabad,Electronics,1.7,1,46-55,High Income
2358,43,Female,100781,1634,09-02-2022 00:00,Hyderabad,Home,1.5,1,36-45,High Income
3482,62,Female,56527,2854,16-08-2020 00:00,Chennai,Home,2.8,0,56-65,Middle Income
5542,40,Male,72181,1421,21-05-2020 00:00,Mumbai,Home,1.7,1,36-45,Middle Income
3017,22,Female,111472,3256,22-09-2022 00:00,Hyderabad,Home,3.9,0,18-25,High Income
2331,47,Male,47002,2488,19-04-2020 00:00,Hyderabad,Electronics,3.9,1,46-55,Middle Income
5344,23,Male,101219,149,13-04-2018 00:00,Kolkata,Clothing,1.4,0,18-25,High Income
5261,63,Male,83811,3523,29-11-2018 00:00,Delhi,Electronics,1.3,1,56-65,High Income
6115,21,Female,50482,2371,16-12-2022 00:00,Bangalore,Electronics,4.1,1,18-25,Middle Income
5637,46,Male,36447,2510,22-01-2022 00:00,Bangalore,Home,4.8,-1,46-55,Low Income
5854,40,Female,68228,1936,27-02-2021 00:00,Bangalore,Electronics,2.5,0,36-45,Middle Income
4177,23,Female,103265,3338,23-01-2020 00:00,Hyderabad,Electronics,1.4,1,18-25,High Income
3128,49,Female,70126,1582,14-05-2018 00:00,Delhi,Electronics,1,1,46-55,Middle Income
5892,35,Female,75114,3556,01-03-2019 00:00,Mumbai,Home,3.9,0,26-35,Middle Income
1137,32,Female,113740,1934,29-12-2021 00:00,Delhi,Home,2,1,26-35,High Income
4472,57,Female,95350,1009,13-11-2021 00:00,Hyderabad,Home,2.1,0,56-65,High Income
6449,49,Male,77801,4450,25-07-2020 00:00,Kolkata,Home,2,1,46-55,Middle Income
3832,26,Female,33890,1551,03-09-2021 00:00,Hyderabad,Home,3.6,1,26-35,Low Income
4579,54,Female,141284,1233,21-08-2022 00:00,Bangalore,Electronics,1.4,1,46-55,High Income
4031,37,Male,83397,2440,20-05-2020 00:00,Hyderabad,Home,4.5,0,36-45,High Income
5164,23,Female,21740,3445,09-07-2018 00:00,Mumbai,Clothing,3,1,18-25,Low Income
3593,65,Female,50121,1319,04-09-2019 00:00,Delhi,Clothing,4.2,1,56-65,Middle Income
6569,20,Male,31218,3052,05-12-2021 00:00,Mumbai,Home,3,0,18-25,Low Income
5300,59,Male,91591,4695,24-05-2023 00:00,Mumbai,Clothing,1.2,1,56-65,High Income
4818,28,Male,108241,4918,21-02-2018 00:00,Chennai,Clothing,2,0,26-35,High Income
5138,60,Male,54722,561,04-05-2022 00:00,Mumbai,Home,3.6,0,56-65,Middle Income
4823,34,Male,69431,4799,09-01-2022 00:00,Bangalore,Electronics,2.4,1,26-35,Middle Income
2906,21,Male,62000,3449,07-01-2022 00:00,Mumbai,Home,3,0,18-25,Middle Income
1760,43,Female,91975,3216,06-11-2021 00:00,Kolkata,Home,2.3,-1,36-45,High Income
1899,58,Female,119265,3868,09-01-2019 00:00,Mumbai,Home,2,-1,56-65,High Income
5455,36,Female,108747,629,23-06-2023 00:00,Mumbai,Home,2.2,1,36-45,High Income
3947,22,Male,50614,233,09-05-2022 00:00,Hyderabad,Electronics,3.4,-1,18-25,Middle Income
2719,49,Female,81189,1658,01-10-2019 00:00,Bangalore,Home,3.3,1,46-55,High Income
1280,39,Female,37601,1464,24-01-2019 00:00,Mumbai,Clothing,2.2,0,36-45,Low Income
4266,23,Female,113332,1487,31-07-2022 00:00,Chennai,Home,3.4,-1,18-25,High Income
2887,52,Female,143254,2040,11-05-2019 00:00,Hyderabad,Home,2,0,46-55,High Income
1666,18,Male,40514,4662,14-03-2020 00:00,Bangalore,Electronics,1.3,0,<18,Middle Income
5188,37,Male,103312,4863,11-02-2022 00:00,Kolkata,Home,2.7,1,36-45,High Income
1671,39,Male,87612,4526,02-08-2019 00:00,Mumbai,Home,3,0,36-45,High Income
2969,65,Male,110886,1156,16-08-2019 00:00,Mumbai,Home,1,1,56-65,High Income
5156,28,Female,139004,296,31-01-2022 00:00,Bangalore,Electronics,1.9,0,26-35,High Income
4122,30,Male,124500,2039,24-09-2020 12:00,Mumbai,Electronics,1.7,0,26-35,High Income
6585,20,Female,51510,4226,20-05-2019 00:00,Mumbai,Home,4.2,1,18-25,Middle Income
5699,26,Female,48000,2660,24-03-2018 00:00,Bangalore,Home,4.5,0,26-35,Middle Income
4900,40,Male,139277,4690,26-12-2020 00:00,Hyderabad,Home,4.3,0,36-45,High Income
6524,31,Female,50383,4695,18-02-2019 00:00,Delhi,Home,1.1,0,26-35,Middle Income
1523,50,Female,31785,4646,29-03-2019 00:00,Mumbai,Home,4.6,-1,46-55,Low Income
3393,35,Male,60910,2000,16-01-2020 00:00,Kolkata,Home,2.3,0,26-35,Middle Income
4117,66,Male,59028,2543,17-07-2018 00:00,Mumbai,Home,4.2,1,65+,Middle Income
2968,26,Male,44281,344,09-09-2022 00:00,Mumbai,Home,3,-1,26-35,Middle Income
6197,40,Male,133838,2233,25-10-2018 00:00,Chennai,Electronics,2.5,-1,36-45,High Income
2753,27,Male,24841,2162,27-07-2021 00:00,Mumbai,Electronics,3.8,1,26-35,Low Income
6932,36,Male,117204,348,27-10-2018 00:00,Bangalore,Home,4.2,1,36-45,High Income
3296,64,Male,80155,3328,09-05-2018 00:00,Hyderabad,Clothing,3.7,0,56-65,High Income
6240,22,Male,46918,1980,13-05-2019 00:00,Bangalore,Home,2.1,1,18-25,Middle Income
3261,64,Female,76313,3575,22-03-2023 00:00,Chennai,Clothing,2.6,1,56-65,Middle Income
3286,69,Male,144354,2854,14-03-2019 00:00,Hyderabad,Home,2.1,0,65+,High Income
6175,40,Male,144737,1973,12-09-2022 00:00,Chennai,Electronics,4.4,0,36-45,High Income
5202,47,Male,148517,2510,08-08-2021 00:00,Hyderabad,Home,2.6,0,46-55,High Income
3878,42,Male,131688,3080,26-07-2018 00:00,Delhi,Electronics,3.3,1,36-45,High Income
5143,45,Male,145769,1613,21-10-2018 00:00,Kolkata,Home,4.1,1,36-45,High Income
4644,51,Female,37443,1399,18-05-2023 00:00,Hyderabad,Clothing,2.3,1,46-55,Low Income
5432,62,Male,52250,1921,17-02-2023 00:00,Chennai,Home,2.6,-1,56-65,Middle Income
6145,65,Male,21922,3912,07-09-2022 00:00,Mumbai,Home,1.2,-1,56-65,Low Income
6376,43,Male,51976,1452,29-01-2018 00:00,Mumbai,Electronics,5,1,36-45,Middle Income
3055,42,Male,31991,697,28-06-2018 00:00,Kolkata,Electronics,4.4,0,36-45,Low Income
5720,27,Female,124405,2699,10-02-2018 00:00,Mumbai,Home,4.6,0,26-35,High Income
2276,59,Male,42733,2299,30-04-2021 00:00,Delhi,Electronics,1.2,1,56-65,Middle Income
6811,63,Female,22473,1832,10-12-2018 00:00,Bangalore,Electronics,4.2,1,56-65,Low Income
3766,47,Male,28108,4304,08-11-2022 00:00,Delhi,Clothing,3,0,46-55,Low Income
1302,58,Male,48715,3176,26-03-2020 00:00,Delhi,Home,1.2,1,56-65,Middle Income
1638,42,Female,133754,1017,20-06-2023 00:00,Bangalore,Home,1.4,1,36-45,High Income
1055,31,Male,142784,1505,07-01-2020 00:00,Hyderabad,Home,2.6,0,26-35,High Income
5821,52,Female,128347,2586,18-09-2019 00:00,Mumbai,Home,1.7,-1,46-55,High Income
1525,69,Female,146421,954,05-10-2018 00:00,Delhi,Electronics,2.7,0,65+,High Income
5569,65,Male,141436,2510,10-10-2021 00:00,Mumbai,Home,3.5,0,56-65,High Income
5123,51,Female,52210,4470,13-06-2019 00:00,Kolkata,Home,1.2,1,46-55,Middle Income
3125,27,Female,134514,259,27-03-2018 00:00,Mumbai,Electronics,3.3,1,26-35,High Income
4287,52,Male,57317,4148,09-04-2023 00:00,Delhi,Clothing,4.4,0,46-55,Middle Income
1364,28,Male,85516,88,13-11-2018 00:00,Mumbai,Electronics,1.9,1,26-35,High Income
5621,28,Female,53362,3261,24-02-2023 00:00,Kolkata,Electronics,4.3,1,26-35,Middle Income
6431,38,Male,74604,2424,10-04-2023 00:00,Mumbai,Home,3.8,0,36-45,Middle Income
5978,38,Female,135194,2207,01-07-2022 12:00,Kolkata,Clothing,3.4,1,36-45,High Income
6126,39,Male,24889,3506,22-09-2021 00:00,Chennai,Clothing,3,0,36-45,Low Income
2646,24,Male,93748,4724,14-03-2021 00:00,Kolkata,Electronics,3,0,18-25,High Income
1918,34,Male,51971,1918,11-11-2018 00:00,Kolkata,Clothing,4.2,1,26-35,Middle Income
3797,19,Female,70551,1901,13-08-2018 00:00,Hyderabad,Home,2.9,0,18-25,Middle Income
6870,29,Male,23201,790,17-12-2021 00:00,Mumbai,Electronics,1.9,1,26-35,Low Income
4345,35,Female,125067,2488,29-08-2022 00:00,Mumbai,Home,2.8,-1,26-35,High Income
6750,66,Male,99251,3204,09-03-2018 00:00,Mumbai,Clothing,5,0,65+,High Income
5580,68,Male,25681,1614,01-07-2022 00:00,Mumbai,Electronics,3.5,0,65+,Low Income
3075,35,Female,121982,3007,19-09-2021 00:00,Hyderabad,Home,2.6,-1,26-35,High Income
2976,43,Male,102256,4450,12-04-2022 00:00,Mumbai,Home,3.6,0,36-45,High Income
6350,23,Female,48152,2510,24-03-2021 00:00,Hyderabad,Home,4.8,0,18-25,Middle Income
1125,61,Male,70061,3846,31-12-2020 00:00,Hyderabad,Home,1.8,1,56-65,Middle Income
5632,60,Male,77619,1831,05-03-2022 00:00,Mumbai,Home,4,1,56-65,Middle Income
4596,64,Male,78235,2589,10-01-2022 00:00,Mumbai,Electronics,1.4,0,56-65,Middle Income
4283,64,Male,93740,1021,12-09-2022 00:00,Chennai,Clothing,1.5,0,56-65,High Income
2603,65,Female,57890,1106,02-05-2022 00:00,Chennai,Electronics,2.7,-1,56-65,Middle Income
1066,59,Female,110073,4904,13-11-2022 00:00,Mumbai,Home,3.2,-1,56-65,High Income
1232,29,Male,81401,1041,14-10-2021 00:00,Mumbai,Electronics,4.2,0,26-35,High Income
2169,21,Female,68351,1698,01-06-2020 00:00,Hyderabad,Home,1.5,0,18-25,Middle Income
3158,56,Male,53741,4277,29-08-2021 00:00,Kolkata,Electronics,2.5,0,56-65,Middle Income
5206,43,Female,40654,2510,02-02-2021 00:00,Hyderabad,Home,4.6,0,36-45,Middle Income
2493,19,Male,81314,4050,28-08-2020 00:00,Mumbai,Home,4.6,1,18-25,High Income
5718,43,Male,21408,3470,23-01-2021 00:00,Mumbai,Electronics,1.3,0,36-45,Low Income
5007,44,Female,148601,4439,27-05-2021 00:00,Kolkata,Home,1.3,-1,36-45,High Income
3472,44,Female,62903,1926,02-09-2022 00:00,Hyderabad,Home,2.8,1,36-45,Middle Income
6637,25,Male,127042,1562,22-05-2023 00:00,Delhi,Home,3.5,0,18-25,High Income
3739,24,Male,132653,3596,24-12-2022 00:00,Kolkata,Home,4.7,-1,18-25,High Income
6401,64,Female,21218,1004,05-10-2020 12:00,Mumbai,Home,3.6,1,56-65,Low Income
2761,63,Male,70572,4631,19-07-2018 00:00,Mumbai,Electronics,4.3,0,56-65,Middle Income
4514,57,Male,78798,4522,05-07-2023 00:00,Mumbai,Clothing,4.3,1,56-65,Middle Income
2975,29,Male,121681,2391,28-11-2018 00:00,Mumbai,Home,2.2,1,26-35,High Income
3362,30,Female,142189,152,07-01-2019 00:00,Bangalore,Electronics,1.3,1,26-35,High Income
4812,34,Male,50105,2267,08-07-2022 00:00,Kolkata,Home,3,0,26-35,Middle Income
4448,34,Female,89634,1015,08-08-2021 00:00,Mumbai,Clothing,2,1,26-35,High Income
2312,53,Male,137426,1323,07-03-2018 00:00,Chennai,Clothing,1.2,1,46-55,High Income
3709,25,Male,27619,581,01-01-2020 00:00,Chennai,Clothing,4.8,-1,18-25,Low Income
2605,33,Female,45322,2499,08-02-2019 00:00,Chennai,Electronics,2.5,-1,26-35,Middle Income
6622,53,Male,137504,323,15-10-2022 00:00,Kolkata,Home,2.9,-1,46-55,High Income
3563,45,Male,78215,438,18-06-2022 00:00,Mumbai,Home,2.5,-1,36-45,Middle Income
4421,43,Male,36878,3850,10-09-2019 00:00,Kolkata,Clothing,1.7,1,36-45,Low Income
4517,46,Female,26560,1065,19-08-2019 00:00,Mumbai,Home,3.6,1,46-55,Low Income
3397,64,Male,58278,4061,10-10-2019 00:00,Mumbai,Home,3,-1,56-65,Middle Income
4735,43,Male,114835,954,31-01-2020 00:00,Delhi,Electronics,3.7,1,36-45,High Income
3870,47,Female,143955,3973,04-03-2022 00:00,Mumbai,Electronics,4.2,0,46-55,High Income
2160,40,Male,93079,4011,26-11-2021 00:00,Delhi,Home,3.3,-1,36-45,High Income
1242,31,Male,138682,4613,18-03-2022 00:00,Chennai,Electronics,3.8,0,26-35,High Income
3590,27,Male,51740,1044,17-09-2021 00:00,Chennai,Clothing,3,1,26-35,Middle Income
2063,24,Male,130733,2510,25-04-2019 00:00,Kolkata,Home,2,1,18-25,High Income
5324,62,Male,27253,3145,28-09-2020 00:00,Hyderabad,Home,2.5,0,56-65,Low Income
1919,54,Female,52813,4261,25-05-2023 00:00,Mumbai,Electronics,1.2,-1,46-55,Middle Income
6342,46,Female,84331,3639,01-08-2022 00:00,Mumbai,Electronics,2.7,0,46-55,High Income
1005,20,Male,47632,4284,16-12-2019 00:00,Chennai,Clothing,1.8,-1,18-25,Middle Income
1467,32,Female,68365,253,22-11-2021 00:00,Mumbai,Electronics,4.5,0,26-35,Middle Income
6851,53,Male,87593,3155,23-12-2022 00:00,Mumbai,Electronics,3.8,1,46-55,High Income
5170,64,Female,53431,2777,25-03-2020 00:00,Mumbai,Home,4.8,0,56-65,Middle Income
1003,63,Male,57436,1291,19-11-2020 00:00,Mumbai,Electronics,3.3,0,56-65,Middle Income
6966,69,Male,38413,4277,25-02-2018 00:00,Hyderabad,Home,2.8,1,65+,Low Income
1645,36,Male,115761,917,13-07-2022 00:00,Hyderabad,Home,4.8,0,36-45,High Income
3928,59,Female,83811,4610,12-05-2018 00:00,Delhi,Electronics,1.3,-1,56-65,High Income
6725,38,Male,131504,4545,19-08-2018 00:00,Mumbai,Clothing,1.7,-1,36-45,High Income
3551,54,Female,36101,768,30-01-2019 00:00,Mumbai,Home,3.4,1,46-55,Low Income
6042,44,Male,28831,4287,21-03-2021 00:00,Delhi,Electronics,4.7,-1,36-45,Low Income
5289,43,Male,71897,1998,08-09-2020 00:00,Mumbai,Electronics,3.7,-1,36-45,Middle Income
1846,37,Female,25004,2283,20-08-2020 00:00,Mumbai,Electronics,2.1,1,36-45,Low Income
3762,42,Male,108241,3029,21-07-2020 00:00,Delhi,Electronics,2.8,0,36-45,High Income
6554,53,Female,41509,2042,11-10-2021 00:00,Chennai,Electronics,3.1,0,46-55,Middle Income
6764,19,Female,139636,2234,26-06-2020 00:00,Mumbai,Electronics,3.9,0,18-25,High Income
6529,39,Female,57170,2510,17-06-2019 00:00,Kolkata,Electronics,3.4,0,36-45,Middle Income
2141,49,Female,63555,2000,22-08-2020 00:00,Delhi,Home,3.2,-1,46-55,Middle Income
1723,35,Female,138115,795,24-03-2019 00:00,Mumbai,Electronics,2,0,26-35,High Income
1224,22,Female,124216,2113,23-05-2022 00:00,Delhi,Home,2.6,-1,18-25,High Income
5208,53,Female,67403,395,07-09-2019 00:00,Chennai,Electronics,1.2,1,46-55,Middle Income
5654,47,Female,56365,4440,25-11-2019 00:00,Kolkata,Clothing,3.3,1,46-55,Middle Income
5749,36,Female,96060,4822,04-09-2019 00:00,Mumbai,Home,4.1,1,36-45,High Income
5415,40,Female,118633,705,09-06-2020 00:00,Delhi,Electronics,1.4,-1,36-45,High Income
2573,51,Male,46673,2164,22-03-2019 00:00,Chennai,Clothing,1.6,1,46-55,Middle Income
2828,30,Female,83471,1035,02-02-2022 00:00,Mumbai,Electronics,3.3,0,26-35,High Income
2917,60,Female,37156,333,04-10-2021 00:00,Mumbai,Home,4.6,0,56-65,Low Income
3026,46,Female,21645,862,02-04-2019 00:00,Bangalore,Home,1.3,1,46-55,Low Income
4744,53,Female,79076,4213,09-12-2020 00:00,Chennai,Electronics,2.2,0,46-55,Middle Income
1901,39,Male,114585,3389,16-04-2023 00:00,Bangalore,Clothing,2.1,0,36-45,High Income
5785,69,Male,136475,4830,11-11-2022 00:00,Kolkata,Clothing,1.3,1,65+,High Income
3039,69,Male,95351,1508,20-01-2019 00:00,Mumbai,Clothing,3.5,-1,65+,High Income
1260,53,Female,87384,2879,17-07-2020 00:00,Delhi,Home,3,1,46-55,High Income
2673,26,Female,119865,2960,01-11-2022 00:00,Bangalore,Home,2.5,0,26-35,High Income
3219,56,Female,53541,4535,07-10-2022 00:00,Mumbai,Home,4.8,1,56-65,Middle Income
3060,68,Female,92847,580,12-02-2021 00:00,Kolkata,Home,1.9,1,65+,High Income
4713,55,Male,100739,3365,16-10-2019 00:00,Mumbai,Home,3.9,0,46-55,High Income
2619,23,Male,70955,2576,16-02-2021 00:00,Mumbai,Home,3.5,1,18-25,Middle Income
1320,69,Male,29290,112,21-01-2021 00:00,Mumbai,Electronics,2.3,0,65+,Low Income
2342,64,Female,120354,3542,24-09-2021 00:00,Kolkata,Electronics,2.3,-1,56-65,High Income
3376,37,Male,83811,3254,28-05-2022 00:00,Chennai,Clothing,1.4,1,36-45,High Income
2994,21,Female,107780,1310,10-11-2022 00:00,Kolkata,Clothing,2,0,18-25,High Income
3958,67,Female,56741,54,13-03-2023 00:00,Mumbai,Home,1.9,1,65+,Middle Income
4677,37,Male,119919,3907,01-12-2019 00:00,Chennai,Home,2.6,0,36-45,High Income
2118,40,Male,132854,3263,17-03-2023 00:00,Kolkata,Home,4.6,0,36-45,High Income
5027,54,Female,82948,2000,03-01-2020 00:00,Mumbai,Home,2.8,1,46-55,High Income
5429,46,Male,25506,3411,08-03-2022 00:00,Kolkata,Home,2.1,0,46-55,Low Income
2908,61,Female,40605,240,09-05-2022 00:00,Mumbai,Home,1.6,1,56-65,Middle Income
1375,51,Male,83811,3578,28-05-2019 00:00,Hyderabad,Home,1.5,1,46-55,High Income
4530,30,Male,48231,4727,02-10-2019 00:00,Delhi,Electronics,1.9,1,26-35,Middle Income
6256,59,Female,99397,3196,01-01-2018 00:00,Bangalore,Home,4.1,1,56-65,High Income
3635,26,Male,97123,4584,05-09-2022 00:00,Hyderabad,Home,4.5,0,26-35,High Income
3560,48,Female,107211,1936,08-03-2019 00:00,Kolkata,Home,1,0,46-55,High Income
6415,24,Female,58622,848,26-01-2019 00:00,Bangalore,Home,4.5,0,18-25,Middle Income
4391,21,Male,36600,1052,13-07-2021 00:00,Delhi,Electronics,3.9,1,18-25,Low Income
3965,36,Male,47892,1048,03-02-2019 00:00,Hyderabad,Electronics,3.8,-1,36-45,Middle Income
6951,47,Male,89310,2956,07-03-2021 00:00,Kolkata,Home,2.2,0,46-55,High Income
6468,48,Male,41801,1070,30-01-2019 00:00,Hyderabad,Home,4.8,0,46-55,Middle Income
4850,43,Male,57695,557,09-08-2020 00:00,Mumbai,Home,3.3,0,36-45,Middle Income
1872,38,Male,48853,381,23-06-2018 00:00,Bangalore,Home,4.6,0,36-45,Middle Income
6947,36,Male,24606,2913,04-05-2020 00:00,Mumbai,Clothing,1.3,1,36-45,Low Income
2314,48,Male,24478,528,10-03-2021 00:00,Hyderabad,Home,4.9,1,46-55,Low Income
5820,43,Male,134380,4931,23-06-2019 00:00,Chennai,Home,3,0,36-45,High Income
3898,49,Male,103816,4366,22-09-2019 00:00,Mumbai,Electronics,2,0,46-55,High Income
1077,19,Male,60134,997,22-12-2019 00:00,Bangalore,Home,3.6,0,18-25,Middle Income
3621,69,Female,89963,3768,19-02-2018 00:00,Delhi,Home,2.7,-1,65+,High Income
5227,27,Male,131780,688,20-12-2020 00:00,Hyderabad,Home,3.2,1,26-35,High Income
6868,19,Male,45475,4434,16-07-2021 00:00,Kolkata,Clothing,3,1,18-25,Middle Income
2065,41,Female,86177,2287,09-03-2021 00:00,Mumbai,Clothing,4,0,36-45,High Income
3136,34,Male,41730,1412,26-03-2021 00:00,Chennai,Electronics,4.5,-1,26-35,Middle Income
3449,49,Male,41113,582,20-08-2019 00:00,Mumbai,Home,3.7,0,46-55,Middle Income
3343,33,Male,40011,1084,08-06-2022 00:00,Kolkata,Electronics,2.8,-1,26-35,Middle Income
2863,33,Male,75746,4566,03-10-2018 00:00,Hyderabad,Electronics,2.3,1,26-35,Middle Income
2318,63,Male,143075,2821,20-11-2020 00:00,Mumbai,Home,2.5,-1,56-65,High Income
5711,56,Female,62853,3262,08-01-2018 00:00,Delhi,Home,3.9,1,56-65,Middle Income
4597,43,Male,105195,2373,21-12-2022 00:00,Mumbai,Clothing,2.1,-1,36-45,High Income
4762,48,Male,56818,1683,16-12-2019 00:00,Bangalore,Clothing,3.2,0,46-55,Middle Income
6984,60,Male,57321,2664,13-05-2023 00:00,Chennai,Electronics,3.2,1,56-65,Middle Income
6142,41,Male,41309,906,02-02-2018 00:00,Hyderabad,Electronics,1.1,1,36-45,Middle Income
5670,18,Female,38688,3693,20-03-2020 00:00,Hyderabad,Home,3.9,0,<18,Low Income
3190,28,Female,48176,3929,06-08-2022 00:00,Hyderabad,Home,4.1,0,26-35,Middle Income
1992,38,Male,88879,3083,15-01-2022 00:00,Hyderabad,Home,4.9,0,36-45,High Income
3712,21,Male,87592,3080,01-12-2022 00:00,Mumbai,Home,4.5,0,18-25,High Income
3192,24,Male,104728,1139,16-07-2020 00:00,Bangalore,Electronics,1.7,0,18-25,High Income
